h,k,l,Fo^2_raw,Fo^2_sigma_raw,asu_h,asu_k,asu_l,Resolution,xobs,yobs,zobs,frame,Fc^2,Fo^2_fcf,Fo^2_sigma_fcf,fcf_asu_count,Fo^2_scaled,Fo^2_sigma_scaled,SRES,absSRES,Miller,asu,hkl
-4,2,5,44135.0,17926.000000000004,2,5,4,1.7752889029363332,194.5,323.8,1114.8,1115,7.09,30.27,12.4,23,35.58172141634486,14.451975486788221,1.9714759025429822,1.9714759025429822,"(-4, 2, 5)","(2, 5, 4)","(-4, 2, 5)"
-4,-7,5,28613.999999999996,12198.999999999998,4,7,5,1.255318821831508,118.9,231.6,1115.1,1115,151.59,162.37,65.09,23,23.068661529563652,9.83485713284221,-13.067941581098953,13.067941581098953,"(-4, -7, 5)","(4, 7, 5)","(-4, -7, 5)"
2,16,-3,2770.92,1814.9899999999998,2,16,3,0.7261045450958988,414.7,384.3,1115.3,1115,7.24,9.525,4.9,30,2.2339210038966426,1.463248409503835,-3.4212092516819084,3.4212092516819084,"(2, 16, -3)","(2, 16, 3)","(2, 16, -3)"
3,9,-4,6333.820000000001,3146.69,3,9,4,1.1567043334812661,371.0,299.9,1116.0,1116,2.72,7.585,3.83,24,5.106337798601415,2.53686749662622,0.940663161073649,0.940663161073649,"(3, 9, -4)","(3, 9, 4)","(3, 9, -4)"
-9,8,11,2714.5,1770.2800000000002,8,11,9,0.730187639392646,163.2,452.9,1116.3,1116,2.26,5.869999999999999,3.355,24,2.1884350919829645,1.4272031219876966,-0.05014346375403475,0.05014346375403475,"(-9, 8, 11)","(8, 11, 9)","(-9, 8, 11)"
-1,12,1,5913.340000000001,2677.24,1,12,1,0.9855958527365601,328.9,385.5,1116.5,1116,0.02,4.66,2.79,12,4.767346018355699,2.1583960087163274,2.1994786865729568,2.1994786865729568,"(-1, 12, 1)","(1, 12, 1)","(-1, 12, 1)"
-4,-6,5,52917.00000000001,21727.0,4,6,5,1.3571565050578285,127.4,242.3,1116.5,1116,5.03,8.21,3.6550000000000002,20,42.66178661354302,17.516348956903247,2.1483807331157454,2.1483807331157454,"(-4, -6, 5)","(4, 6, 5)","(-4, -6, 5)"
6,12,-8,1275.28,1380.67,6,12,8,0.7623956015604293,448.9,288.8,1116.7,1117,0.48,1.54,1.42,23,1.0281331752087068,1.113098794786561,0.4924389261546299,0.4924389261546299,"(6, 12, -8)","(6, 12, 8)","(6, 12, -8)"
-5,-16,6,14722.0,6779.85,5,16,6,0.668876078359731,28.2,149.6,1116.9,1117,14.45,18.045,8.170000000000002,26,11.868904558546031,5.465928037716228,-0.47221540855345767,0.47221540855345767,"(-5, -16, 6)","(5, 16, 6)","(-5, -16, 6)"
0,-4,0,319459.0,127741.0,0,4,0,2.9772500000000006,211.4,208.6,1117.5,1118,30.14,312.54499999999996,125.15,4,257.5484568243823,102.98503852827255,2.20816984752549,2.20816984752549,"(0, -4, 0)","(0, 4, 0)","(0, -4, 0)"
-4,-5,5,97754.00000000001,39472.0,4,5,5,1.4658965660728738,135.9,252.4,1117.8,1118,137.25,158.885,63.915,12,78.80946177259264,31.822401897495514,-1.8364590584850462,1.8364590584850462,"(-4, -5, 5)","(4, 5, 5)","(-4, -5, 5)"
10,-2,-13,2810.2999999999997,1979.9899999999998,2,13,10,0.7207654686552771,398.6,90.3,1118.0,1118,1.22,2.19,1.81,21,2.2656692352181707,1.5962717250968315,0.655069696955723,0.655069696955723,"(10, -2, -13)","(2, 13, 10)","(10, -2, -13)"
-4,1,5,68512.0,27667.0,1,5,4,1.8375985946985531,186.2,313.4,1118.1,1118,183.02,214.6,86.12,19,55.23450544186291,22.305188318251123,-5.728958336279868,5.728958336279868,"(-4, 1, 5)","(1, 5, 4)","(-4, 1, 5)"
10,-3,-13,2516.4999999999995,1884.1800000000003,3,13,10,0.7142543553753538,390.3,79.7,1118.4,1118,0.29,1.42,1.63,20,2.0288071132713683,1.5190295198424986,1.144682898230745,1.144682898230745,"(10, -3, -13)","(3, 13, 10)","(10, -3, -13)"
10,-1,-13,5052.16,2872.039999999999,1,13,10,0.7247586597032251,407.2,100.4,1118.5,1118,2.94,4.595,2.885,22,4.073061055189778,2.3154441413073314,0.4893493369052023,0.4893493369052023,"(10, -1, -13)","(1, 13, 10)","(10, -1, -13)"
10,0,-13,2951.8799999999997,2110.92,0,13,10,0.726104545095899,415.4,111.3,1118.6,1119,2.14,2.67,2.0300000000000002,12,2.3798113020160883,1.7018277415246563,0.14091396923712313,0.14091396923712313,"(10, 0, -13)","(0, 13, 10)","(10, 0, -13)"
-4,-4,5,179583.0,72078.0,4,5,4,1.577385584028761,144.2,261.6,1118.7,1119,312.3,282.43,113.05,11,144.78015808567937,58.109421462497004,-2.8828344474645227,2.8828344474645227,"(-4, -4, 5)","(4, 5, 4)","(-4, -4, 5)"
10,-4,-13,4019.5799999999995,2410.0499999999997,4,13,10,0.7054282785233033,382.0,69.3,1118.9,1119,6.05,5.4399999999999995,3.415,18,3.240593084189679,1.9429869196660685,-1.4459216824234513,1.4459216824234513,"(10, -4, -13)","(4, 13, 10)","(10, -4, -13)"
-1,-16,1,15594.999999999998,6722.37,1,16,1,0.7414219550997099,95.4,95.2,1119.0,1119,2.37,3.41,2.65,13,12.572718828319884,5.419587551775104,1.8825637063429557,1.8825637063429557,"(-1, -16, 1)","(1, 16, 1)","(-1, -16, 1)"
-4,-3,5,38162.99999999999,15658.999999999998,3,5,4,1.6841869314301194,152.7,271.9,1119.0,1119,4.62,22.66,9.395,20,30.767083593791067,12.624315750731713,2.071168379345674,2.071168379345674,"(-4, -3, 5)","(3, 5, 4)","(-4, -3, 5)"
10,1,-13,2851.8199999999997,2072.5999999999995,1,13,10,0.7247586597032251,424.0,121.5,1119.2,1119,2.94,4.595,2.885,22,2.2991427386328445,1.670934084230573,-0.38353234123071683,0.38353234123071683,"(10, 1, -13)","(1, 13, 10)","(10, 1, -13)"
-2,18,2,1779.86,1130.5100000000002,2,18,2,0.6535912861086114,364.6,459.4,1119.4,1119,1.57,2.43,1.93,13,1.4349265363112171,0.9114193243093246,-0.14820122866183671,0.14820122866183671,"(-2, 18, 2)","(2, 18, 2)","(-2, 18, 2)"
-4,0,5,157334.0,63115.0,0,5,4,1.8598733303314101,177.9,302.9,1119.4,1119,83.93,129.48,52.22,11,126.84297173035466,50.88343371910289,0.8433584094825753,0.8433584094825753,"(-4, 0, 5)","(0, 5, 4)","(-4, 0, 5)"
10,-5,-13,2053.4399999999996,1638.2800000000002,5,13,10,0.6945469844477352,373.2,58.8,1119.7,1120,0.0,1.04,1.59,21,1.655487255583532,1.3207844695132995,1.2534121151451518,1.2534121151451518,"(10, -5, -13)","(5, 13, 10)","(10, -5, -13)"
-5,-15,6,9839.25,4846.71,5,15,6,0.7041939323833987,36.5,160.0,1119.9,1120,0.05,1.66,1.82,23,7.932422169384189,3.9074268722286805,2.0172923069672932,2.0172923069672932,"(-5, -15, 6)","(5, 15, 6)","(-5, -15, 6)"
6,13,-8,1942.7299999999998,1698.96,6,13,8,0.726104545095899,457.1,299.0,1119.9,1120,1.49,4.27,2.5149999999999997,24,1.5662326418301948,1.3697048015750146,0.055656256547057026,0.055656256547057026,"(6, 13, -8)","(6, 13, 8)","(6, 13, -8)"
-4,-2,5,139663.0,56099.99999999999,2,5,4,1.7752889029363332,161.1,282.1,1120.0,1120,7.09,30.27,12.4,23,112.59657773130107,45.22792730161882,2.33277499160402,2.33277499160402,"(-4, -2, 5)","(2, 5, 4)","(-4, -2, 5)"
-9,7,11,18043.0,7705.98,7,11,9,0.7516894146491739,154.6,442.4,1120.0,1120,6.87,8.72,4.085,24,14.546301110572344,6.212575815111027,1.2356068302460077,1.2356068302460077,"(-9, 7, 11)","(7, 11, 9)","(-9, 7, 11)"
3,10,-4,5325.73,2829.4599999999996,3,10,4,1.0651733417618001,379.3,310.4,1120.0,1120,4.89,13.559999999999999,6.065,26,4.2936137124429665,2.2811160638652117,-0.2614449553901668,0.2614449553901668,"(3, 10, -4)","(3, 10, 4)","(3, 10, -4)"
-9,-10,11,8116.88,4256.97,9,11,10,0.6852859436055226,11.5,265.3,1120.1,1120,2.76,4.550000000000001,2.84,24,6.543844181033223,3.4319773562419305,1.1025259750479801,1.1025259750479801,"(-9, -10, 11)","(9, 11, 10)","(-9, -10, 11)"
-4,-1,5,155205.00000000003,62273.99999999999,1,5,4,1.8375985946985531,169.3,292.4,1120.2,1120,183.02,214.6,86.12,19,125.12656785824868,50.20541791053495,-1.1531311669373268,1.1531311669373268,"(-4, -1, 5)","(1, 5, 4)","(-4, -1, 5)"
10,2,-13,2263.1400000000003,1934.21,2,13,10,0.7207654686552771,431.8,131.5,1120.3,1120,1.22,2.19,1.81,21,1.8245477966735408,1.5593638015341202,0.3876887459352203,0.3876887459352203,"(10, 2, -13)","(2, 13, 10)","(10, 2, -13)"
2,17,-3,3458.59,2048.11,2,17,3,0.6852859436055226,423.3,394.8,1120.3,1120,1.62,3.035,2.2800000000000002,30,2.788321873192618,1.6511901993889222,0.7075634736840094,0.7075634736840094,"(2, 17, -3)","(2, 17, 3)","(2, 17, -3)"
10,-6,-13,4097.29,2362.14,6,13,10,0.6819073563343858,365.0,48.5,1120.6,1121,0.79,1.995,1.85,24,3.303243034824417,1.9043617860293385,1.3197298188095956,1.3197298188095956,"(10, -6, -13)","(6, 13, 10)","(10, -6, -13)"
10,3,-13,5712.15,3221.2000000000003,3,13,10,0.7142543553753538,440.6,142.1,1121.4,1121,0.29,1.42,1.63,20,4.605146255542637,2.596937601140367,1.6616287790849387,1.6616287790849387,"(10, 3, -13)","(3, 13, 10)","(10, 3, -13)"
7,-1,-9,14242.999999999998,6294.44,1,9,7,1.0404941610776304,354.8,143.1,1121.4,1121,2.83,11.91,5.64,21,11.482733842369997,5.074589567279886,1.705110083810796,1.705110083810796,"(7, -1, -9)","(1, 9, 7)","(7, -1, -9)"
-9,-9,11,9015.32,4613.579999999999,9,11,9,0.7079165694189894,20.0,275.7,1121.4,1121,4.9,10.2,5.0,11,7.268168227465779,3.719477020324466,0.6366938724248908,0.6366938724248908,"(-9, -9, 11)","(9, 11, 9)","(-9, -9, 11)"
7,0,-9,36332.0,15042.0,0,9,7,1.0444883951927413,363.1,153.7,1121.5,1122,61.75,87.49,35.66,11,29.290927891665156,12.126889170605176,-2.676619836438648,2.676619836438648,"(7, 0, -9)","(0, 9, 7)","(7, 0, -9)"
7,-3,-9,16074.0,6929.95,3,9,7,1.0101081963558776,337.9,122.5,1121.8,1122,23.96,35.77,15.04,21,12.958889544495918,5.58693894481022,-1.9690765487464574,1.9690765487464574,"(7, -3, -9)","(3, 9, 7)","(7, -3, -9)"
7,-2,-9,58473.0,23834.0,2,9,7,1.028780908024842,346.1,132.6,1122.0,1122,14.38,20.27,8.87,19,47.14104444041992,19.21501638693018,1.7049709342274397,1.7049709342274397,"(7, -2, -9)","(2, 9, 7)","(7, -2, -9)"
7,1,-9,23611.0,10016.999999999998,1,9,7,1.0404941610776304,371.4,163.9,1122.0,1122,2.83,11.91,5.64,21,19.035233360401463,8.075724559363916,2.006659989611863,2.006659989611863,"(7, 1, -9)","(1, 9, 7)","(7, 1, -9)"
10,4,-13,9362.35,4708.320000000001,4,13,10,0.7054282785233033,449.2,152.8,1122.0,1122,6.05,5.4399999999999995,3.415,18,7.547944477224796,3.7958565895322276,0.3946262040972921,0.3946262040972921,"(10, 4, -13)","(4, 13, 10)","(10, 4, -13)"
10,-7,-13,2767.7200000000007,1867.15,7,13,10,0.6678235583082157,356.5,38.2,1122.2,1122,6.1,6.55,2.9050000000000002,24,2.2313411577760514,1.5052999012694759,-2.570025307888058,2.570025307888058,"(10, -7, -13)","(7, 13, 10)","(10, -7, -13)"
0,-3,0,94699.00000000001,37918.0,0,3,0,3.969666666666668,219.8,219.0,1122.3,1122,1498.67,154.09,61.79,4,76.3465149293405,30.56956412518329,-46.52743752728046,46.52743752728046,"(0, -3, 0)","(0, 3, 0)","(0, -3, 0)"
-5,-14,6,5922.919999999999,3196.72,5,14,6,0.7428630098220451,44.9,170.4,1122.4,1122,3.28,4.36,2.82,24,4.775069432679218,2.577201778317842,0.5801134568730046,0.5801134568730046,"(-5, -14, 6)","(5, 14, 6)","(-5, -14, 6)"
-9,6,11,13040.0,5778.150000000001,6,11,9,0.7719458143782728,146.2,432.2,1122.4,1122,1.07,4.949999999999999,2.465,22,10.512872941410151,4.658355581779837,2.0270828998850865,2.0270828998850865,"(-9, 6, 11)","(6, 11, 9)","(-9, 6, 11)"
3,-13,-4,5537.57,2381.3,3,13,4,0.8550163710978645,188.1,72.1,1122.6,1123,4.4,7.98,3.8150000000000004,28,4.464399525626121,1.91980861467638,0.03354476333411809,0.03354476333411809,"(3, -13, -4)","(3, 13, 4)","(3, -13, -4)"
6,14,-8,5903.760000000001,3289.3300000000004,6,14,8,0.6921965649000721,465.1,309.2,1122.7,1123,3.02,4.49,2.7,23,4.759622604032178,2.651864137451584,0.6559998981335216,0.6559998981335216,"(6, 14, -8)","(6, 14, 8)","(6, 14, -8)"
7,-4,-9,13200.0,5735.57,4,9,7,0.9855958527365601,329.5,111.7,1122.8,1123,13.61,21.25,9.33,23,10.641865247439723,4.624027504337716,-0.6418938360067977,0.6418938360067977,"(7, -4, -9)","(4, 9, 7)","(7, -4, -9)"
7,2,-9,9838.18,4625.29,2,9,7,1.028780908024842,379.7,174.2,1122.9,1123,14.38,20.27,8.87,19,7.931559533337617,3.728917644722006,-1.7293062172584186,1.7293062172584186,"(7, 2, -9)","(2, 9, 7)","(7, 2, -9)"
-9,-8,11,15796.999999999998,7163.079999999999,8,11,9,0.730187639392646,28.3,286.1,1123.1,1123,2.26,5.869999999999999,3.355,24,12.73557161468222,5.774888796714434,1.8139867248425967,1.8139867248425967,"(-9, -8, 11)","(8, 11, 9)","(-9, -8, 11)"
10,5,-13,1787.3100000000002,1874.6000000000001,5,13,10,0.6945469844477352,457.4,162.7,1123.3,1123,0.0,1.04,1.59,21,1.4409327405607193,1.5113061055189778,0.9534353995519045,0.9534353995519045,"(10, 5, -13)","(5, 13, 10)","(10, 5, -13)"
-1,-15,1,13678.999999999998,5920.79,1,15,1,0.7904280917844068,103.7,105.6,1123.9,1124,0.39,2.22,2.14,13,11.028035963615755,4.7733522226052,2.228629999947862,2.228629999947862,"(-1, -15, 1)","(1, 15, 1)","(-1, -15, 1)"
7,3,-9,19991.0,8633.159999999998,3,9,7,1.0101081963558776,388.2,184.9,1124.0,1124,23.96,35.77,15.04,21,16.11678243648239,6.960070104514144,-1.126887724655342,1.126887724655342,"(7, 3, -9)","(3, 9, 7)","(7, 3, -9)"
10,-8,-13,1761.76,1440.28,8,13,10,0.6526091799398335,348.2,28.0,1124.0,1124,0.2,1.295,1.4049999999999998,20,1.4203342816916218,1.1611564908017034,1.050964526623849,1.050964526623849,"(10, -8, -13)","(8, 13, 10)","(10, -8, -13)"
3,11,-4,21439.000000000004,9099.42,3,11,4,0.9855958527365601,387.6,320.5,1124.2,1124,3.19,7.735,3.75,26,17.28416280605002,7.335969808322574,1.9212405686376128,1.9212405686376128,"(3, 11, -4)","(3, 11, 4)","(3, 11, -4)"
-9,-7,11,9107.93,4420.9,7,11,9,0.7516894146491739,37.1,296.5,1124.2,1124,6.87,8.72,4.085,24,7.342830586599522,3.564138035788354,0.13266337662899644,0.13266337662899644,"(-9, -7, 11)","(7, 11, 9)","(-9, -7, 11)"
7,-5,-9,30317.0,12508.0,5,9,7,0.9565538987899861,321.1,101.3,1124.2,1124,8.97,17.555,7.55,22,24.441623386865917,10.083973523861824,1.5342784617844578,1.5342784617844578,"(7, -5, -9)","(5, 9, 7)","(7, -5, -9)"
0,-2,0,204279.0,81669.0,0,2,0,5.954500000000001,228.2,229.5,1124.5,1124,151.15,408.43,163.28,4,164.69012052134389,65.84170400705717,0.20564656892677924,0.20564656892677924,"(0, -2, 0)","(0, 2, 0)","(0, -2, 0)"
10,6,-13,2669.7900000000004,2156.6899999999996,6,13,10,0.6819073563343858,465.4,173.2,1124.5,1124,0.79,1.995,1.85,24,2.152389804466826,1.7387276030682404,0.7835556311768956,0.7835556311768956,"(10, 6, -13)","(6, 13, 10)","(10, 6, -13)"
-9,5,11,12604.0,5614.219999999999,5,11,9,0.7904280917844068,137.9,421.6,1124.8,1125,3.25,5.5600000000000005,3.125,24,10.161368907479567,4.526194902233412,1.5269711218288924,1.5269711218288924,"(-9, 5, 11)","(5, 11, 9)","(-9, 5, 11)"
-1,13,1,4630.61,2108.7900000000004,1,13,1,0.9107039915548403,337.2,395.8,1124.8,1125,1.13,5.32,2.6500000000000004,12,3.733206638897489,1.7001105314506377,1.5311984666527976,1.5311984666527976,"(-1, 13, 1)","(1, 13, 1)","(-1, 13, 1)"
7,-6,-9,4985.09,2419.6299999999997,6,9,7,0.924317661063672,312.9,91.4,1125.0,1125,0.02,2.2,1.615,24,4.018989092906007,1.950710333989589,2.0500168698687733,2.0500168698687733,"(7, -6, -9)","(6, 9, 7)","(7, -6, -9)"
7,4,-9,7918.88,3958.91,4,9,7,0.9855958527365601,396.5,195.2,1125.4,1125,13.61,21.25,9.33,23,6.384216202321627,3.1916808141470905,-2.2639431128733687,2.2639431128733687,"(7, 4, -9)","(4, 9, 7)","(7, 4, -9)"
-9,-6,11,9978.7,4758.35,6,11,9,0.7719458143782728,45.4,307.0,1125.4,1125,1.07,4.949999999999999,2.465,22,8.044847026108089,3.8361908712238493,1.818169966053572,1.818169966053572,"(-9, -6, 11)","(6, 11, 9)","(-9, -6, 11)"
-5,-13,6,10975.0,5060.67,5,13,6,0.785256205767043,53.5,181.0,1125.6,1126,1.58,3.43,2.21,23,8.848065991715982,4.079921833466726,1.7814228527854605,1.7814228527854605,"(-5, -13, 6)","(5, 13, 6)","(-5, -13, 6)"
10,7,-13,2078.98,1986.37,7,13,10,0.6678235583082157,474.1,183.7,1125.7,1126,6.1,6.55,2.9050000000000002,24,1.6760776524335028,1.6014152932997607,-2.762507867931548,2.762507867931548,"(10, 7, -13)","(7, 13, 10)","(10, 7, -13)"
2,18,-3,1902.28,1411.5399999999997,2,18,3,0.6487245669760162,431.6,405.2,1125.7,1126,0.0,0.935,1.6600000000000001,28,1.5336217744620937,1.1379862478311413,1.3476628363347833,1.3476628363347833,"(2, 18, -3)","(2, 18, 3)","(2, 18, -3)"
6,15,-8,1904.4099999999999,1705.3400000000001,6,15,8,0.6605924636846255,473.5,320.2,1125.7,1126,0.47,1.9649999999999999,1.755,24,1.5353389845361123,1.374848369777944,0.7748774395449722,0.7748774395449722,"(6, 15, -8)","(6, 15, 8)","(6, 15, -8)"
10,-9,-13,1038.21,1272.09,9,13,10,0.6365628259870125,339.5,18.1,1126.1,1126,0.09,0.68,1.11,16,0.8370068877685148,1.0255613911072423,0.7283882703131136,0.7283882703131136,"(10, -9, -13)","(9, 13, 10)","(10, -9, -13)"
-9,4,11,13913.0,6098.57,4,11,9,0.8065792560748606,129.6,411.2,1126.3,1126,20.14,20.96,9.31,20,11.216687211184006,4.916678798642309,-1.8149065973722094,1.8149065973722094,"(-9, 4, 11)","(4, 11, 9)","(-9, 4, 11)"
-9,-5,11,11198.999999999998,5227.799999999999,5,11,9,0.7904280917844068,53.8,317.3,1126.6,1127,3.25,5.5600000000000005,3.125,24,9.028655220157383,4.214662359133741,1.3710837850710054,1.3710837850710054,"(-9, -5, 11)","(5, 11, 9)","(-9, -5, 11)"
7,5,-9,28027.999999999996,11859.0,5,9,7,0.9565538987899861,404.9,205.6,1126.7,1127,8.97,17.555,7.55,22,22.596227208730344,9.56074848252937,1.4252259887005645,1.4252259887005645,"(7, 5, -9)","(5, 9, 7)","(7, 5, -9)"
10,8,-13,1859.6999999999998,1702.1500000000003,8,13,10,0.6526091799398335,482.2,194.3,1127.4,1127,0.2,1.295,1.4049999999999998,20,1.4992936970199737,1.3722765856764794,0.9468161962258302,0.9468161962258302,"(10, 8, -13)","(8, 13, 10)","(10, 8, -13)"
-9,-4,11,15754.999999999998,7000.21,4,11,9,0.8065792560748606,62.3,327.7,1127.6,1128,20.14,20.96,9.31,20,12.701711134349457,5.643582691195457,-1.3180083065416945,1.3180083065416945,"(-9, -4, 11)","(4, 11, 9)","(-9, -4, 11)"
-9,3,11,9841.38,4555.03,3,11,9,0.8198493706293415,121.2,400.8,1127.8,1128,4.89,9.64,4.68,20,7.934139379458207,3.67227389833677,0.8289521598149162,0.8289521598149162,"(-9, 3, 11)","(3, 11, 9)","(-9, 3, 11)"
3,12,-4,10250.999999999998,4621.03,3,12,4,0.9160769230769232,396.0,331.0,1128.1,1128,11.73,17.53,7.8,27,8.264375806932165,3.7254832245739684,-0.9302482347009228,0.9302482347009228,"(3, 12, -4)","(3, 12, 4)","(3, 12, -4)"
7,6,-9,1844.79,1621.25,6,9,7,0.924317661063672,413.1,215.4,1128.2,1128,0.02,2.2,1.615,24,1.487273226501843,1.3070548509402766,1.1225796877968108,1.1225796877968108,"(7, 6, -9)","(6, 9, 7)","(7, 6, -9)"
-9,-3,11,10552.0,4944.64,3,11,9,0.8198493706293415,70.5,338.3,1128.4,1128,4.89,9.64,4.68,20,8.5070425826503,3.986378225537906,0.9073505768916924,0.9073505768916924,"(-9, -3, 11)","(3, 11, 9)","(-9, -3, 11)"
7,-7,-9,10688.0,4581.640000000001,7,9,7,0.8901204519582805,304.2,80.6,1128.4,1128,14.68,21.31,9.24,11,8.616686042775436,3.6937269312333143,-1.6415165685244788,1.6415165685244788,"(7, -7, -9)","(7, 9, 7)","(7, -7, -9)"
-2,19,2,1133.6999999999998,1026.29,2,19,2,0.6199577767771367,373.6,469.7,1128.4,1128,0.0,0.935,1.465,12,0.9139911084107889,0.8273969609693116,1.1046585273168403,1.1046585273168403,"(-2, 19, 2)","(2, 19, 2)","(-2, 19, 2)"
-5,-12,6,11720.000000000002,5374.7,5,12,6,0.8317606392319908,62.0,191.4,1128.5,1128,1.68,6.0600000000000005,3.175,22,9.448686416666181,4.333093420107143,1.7928730501439518,1.7928730501439518,"(-5, -12, 6)","(5, 12, 6)","(-5, -12, 6)"
0,-1,0,115180.0,46019.0,0,1,0,11.909000000000002,236.6,239.9,1128.6,1129,2723.94,139.54,55.75,1,92.85833630303844,37.10060581984308,-70.91748518806504,70.91748518806504,"(0, -1, 0)","(0, 1, 0)","(0, -1, 0)"
-10,12,12,2744.3,1704.2800000000002,10,12,12,0.6045878740288136,182.4,505.0,1128.7,1129,8.28,6.02,3.51,5,2.2124599089809722,1.373993795750498,-4.41598798319525,4.41598798319525,"(-10, 12, 12)","(10, 12, 12)","(-10, 12, 12)"
10,9,-13,894.3999999999999,1529.6999999999998,9,13,10,0.6365628259870125,490.4,204.6,1128.8,1129,0.09,0.68,1.11,16,0.7210669907053097,1.2332470658339805,0.5117117309162638,0.5117117309162638,"(10, 9, -13)","(9, 13, 10)","(10, 9, -13)"
-9,2,11,17330.0,7542.04,2,11,9,0.8297393467198877,112.4,390.3,1129.0,1129,3.13,4.095000000000001,2.5199999999999996,20,13.971479146828061,6.0804070735454765,1.7830186393271215,1.7830186393271215,"(-9, 2, 11)","(2, 11, 9)","(-9, 2, 11)"
-9,-2,11,24345.0,10391.0,2,11,9,0.8297393467198877,79.2,348.8,1129.0,1129,3.13,4.095000000000001,2.5199999999999996,20,19.626985564312125,8.377244074708043,1.9692616589886174,1.9692616589886174,"(-9, -2, 11)","(2, 11, 9)","(-9, -2, 11)"
-1,-14,1,18310.0,7760.27,1,14,1,0.8463357770263218,112.3,116.1,1129.1,1129,9.11,12.940000000000001,5.715,12,14.761557021259192,6.256344516950687,0.9033321304392832,0.9033321304392832,"(-1, -14, 1)","(1, 14, 1)","(-1, -14, 1)"
6,16,-8,568.98,1408.34,6,16,8,0.6311757376497873,482.0,330.3,1129.1,1129,2.35,2.51,1.98,19,0.4587127642794132,1.13540640171055,-1.6657359275685446,1.6657359275685446,"(6, 16, -8)","(6, 16, 8)","(6, 16, -8)"
-9,-1,11,32744.0,13743.0,1,11,9,0.8358479397145893,87.5,359.1,1129.4,1129,5.56,8.82,4.51,23,26.398275428951994,11.079632886027586,1.8807730944976468,1.8807730944976468,"(-9, -1, 11)","(1, 11, 9)","(-9, -1, 11)"
-9,0,11,25121.999999999996,10709.0,0,11,9,0.8379143160193048,95.9,369.5,1129.4,1129,0.96,5.025,3.0,12,20.253404450468235,8.633616282941817,2.234684032528511,2.234684032528511,"(-9, 0, 11)","(0, 11, 9)","(-9, 0, 11)"
-9,1,11,27592.0,11635.0,1,11,9,0.8358479397145893,104.2,379.8,1129.5,1130,5.56,8.82,4.51,23,22.244723174799763,9.38015925408797,1.778724936629236,1.778724936629236,"(-9, 1, 11)","(1, 11, 9)","(-9, 1, 11)"
10,-10,-13,1187.9899999999998,1248.6699999999998,10,13,10,0.6199577767771367,330.9,7.5,1129.6,1130,4.77,3.9450000000000003,2.37,8,0.9577598102504481,1.0066801423121634,-3.7869428724336616,3.7869428724336616,"(10, -10, -13)","(10, 13, 10)","(10, -10, -13)"
7,7,-9,9770.06,4538.0,7,9,7,0.8901204519582805,421.7,226.1,1129.9,1130,14.68,21.31,9.24,11,7.876641059045526,3.6585442797637473,-1.8595808662438287,1.8595808662438287,"(7, 7, -9)","(7, 9, 7)","(7, 7, -9)"
2,19,-3,6323.1799999999985,3164.78,2,19,3,0.6157997300150685,439.8,415.6,1130.0,1130,6.66,5.82,3.365,26,5.097759810250446,2.5514516892266887,-0.6122946385173564,0.6122946385173564,"(2, 19, -3)","(2, 19, 3)","(2, 19, -3)"
10,10,-13,1667.02,1835.21,10,13,10,0.6199577767771367,498.5,214.7,1130.4,1130,4.77,3.9450000000000003,2.37,8,1.3439547124838611,1.4795498121783224,-2.3155998259173276,2.3155998259173276,"(10, 10, -13)","(10, 13, 10)","(10, 10, -13)"
-6,-17,7,1352.99,1496.6999999999998,6,17,7,0.6157997300150685,6.0,150.7,1130.8,1131,0.01,0.55,1.245,20,1.0907831258434448,1.2066424027153813,0.8956946344760406,0.8956946344760406,"(-6, -17, 7)","(6, 17, 7)","(-6, -17, 7)"
2,-19,-3,7774.099999999999,3472.43,2,19,3,0.6157997300150685,122.5,21.4,1131.6,1132,6.66,5.82,3.365,26,6.267494289403118,2.7994797076641755,-0.14020666394627332,0.14020666394627332,"(2, -19, -3)","(2, 19, 3)","(2, -19, -3)"
-5,-11,6,35938.0,14913.999999999998,5,11,6,0.8827538112117057,70.4,201.9,1131.7,1132,36.2,41.93,17.05,25,28.973284338067334,12.023695325781517,-0.6010394862914531,0.6010394862914531,"(-5, -11, 6)","(5, 11, 6)","(-5, -11, 6)"
7,8,-9,4626.349999999999,2678.3,7,9,8,0.8550163710978645,429.7,236.4,1131.7,1132,0.46,2.63,1.75,23,3.7297722187494515,2.159250582743774,1.5143088277389884,1.5143088277389884,"(7, 8, -9)","(7, 9, 8)","(7, 8, -9)"
